t,a,H,psi0,psi1,psi2,psi3,psi4,psi5,psi6,psi7,psi8,psi9,psi10,psi11,psi12,psi13,psi14,psi15,S,rho,pressure,w,dust_like_fraction,negative_pressure_fraction,acceleration,Hdot,torsion_trace_time,torsion_scalar,levi_civita_ricci_scalar,boundary_term,boundary_identity_residual,dirac_equivalence_residual,S_relative_error,density_relative_error,friedmann_relative_error
4.09999999999999976e-01,1.42724246721667947e+00,7.62547118176524763e-01,2.76816023544205037e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.95773738691181445e-02,7.91547477382362891e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.38408011772102518e-01,8.28925849803297116e-02,5.81478107436264713e-01,-4.61866782549798627e-01,-7.94297801831556405e-01,7.12774771055464836e-03,9.92872252289445312e-01,1.62838470336691521e-01,-4.18639637102631301e-01,5.33782982723567301e+00,2.44220805124515579e+01,2.67018190971652380e+01,5.11238996096167995e+01,0.00000000000000000e+00,0.00000000000000000e+00,6.73307032930576320e-11,1.38501479548859644e-11,5.25919941304959701e-12
4.19999999999999984e-01,1.43813748261296381e+00,7.58385974974284283e-01,2.68380832791909996e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.05189290485125780e-02,8.10378580970251561e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.34190416395954998e-01,7.85954058550327461e-02,5.75149287034688039e-01,-4.56975613393549140e-01,-7.94533912663945130e-01,6.83260917006861795e-03,9.93167390829931329e-01,1.61541429293709626e-01,-4.13607857743986118e-01,5.30870182481999020e+00,2.41562700555832208e+01,2.64178500656951556e+01,5.05741201212783764e+01,0.00000000000000000e+00,0.00000000000000000e+00,6.67936711655194503e-11,1.37238136144827304e-11,5.22943392926541631e-12
4.29999999999999993e-01,1.44905572966753460e+00,7.54274591071067424e-01,2.60127590529327435e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.14614577105744050e-02,8.29229154211488101e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.30063795264663717e-01,7.45425732565364457e-02,5.68930158732471769e-01,-4.52162424055715939e-01,-7.94759105516739561e-01,6.55111810407546253e-03,9.93448881895924396e-01,1.60243087366780557e-01,-4.08687071368645405e-01,5.27992213749747208e+00,2.38950666668878924e+01,2.61384698900228187e+01,5.00335365569107111e+01,0.00000000000000000e+00,0.00000000000000000e+00,6.62340823371398099e-11,1.35939983411485966e-11,5.19253971841951514e-12
4.40000000000000002e-01,1.45999719663253291e+00,7.50211877332538579e-01,2.52044509777192116e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.24043691001622161e-02,8.48087382003244322e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.26022254888596058e-01,7.07189569839562632e-02,5.62817860887913524e-01,-4.47425530430972551e-01,-7.94973936550457783e-01,6.28257931192771017e-03,9.93717420688072228e-01,1.58944704291518468e-01,-4.03873156599293404e-01,5.25148314132777028e+00,2.36383501574140986e+01,2.58635760174953617e+01,4.95019261749094497e+01,7.10542735760100186e-15,0.00000000000000000e+00,6.56527948875104341e-11,1.34605338236439682e-11,5.14970904355085216e-12
4.50000000000000011e-01,1.47096186928715644e+00,7.46196784731658180e-01,2.44120059491384461e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.33469662950511717e-02,8.66939325901023294e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.22060029745692231e-01,6.71104413940143002e-02,5.56809641541025968e-01,-4.42763295577060234e-01,-7.95178931082566876e-01,6.02633614679152271e-03,9.93973663853208511e-01,1.57647430669984545e-01,-3.99162210873880041e-01,5.22337749312160682e+00,2.33860049448423162e+01,2.55930689742220956e+01,4.89790739190644189e+01,-7.10542735760100186e-15,0.00000000000000000e+00,6.50398895932016643e-11,1.33216480438409347e-11,5.09800480736188870e-12
4.60000000000000020e-01,1.48194973109756134e+00,7.42228302233045367e-01,2.36342948109490164e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.42884378701800599e-02,8.85768757403601059e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.18171474054745082e-01,6.37038520370083600e-02,5.50902852632974782e-01,-4.38174128024899467e-01,-7.95374585429533099e-01,5.78176821308361115e-03,9.94218231786916262e-01,1.56352316507485267e-01,-3.94550536128263629e-01,5.19559811563131735e+00,2.31379198107014545e+01,2.53268522418062467e+01,4.84647720525077119e+01,-1.42108547152020037e-14,0.00000000000000000e+00,6.43888238712042076e-11,1.31756934601262388e-11,5.03557797599400481e-12
4.69999999999999973e-01,1.49296076336688310e+00,7.38305454815107232e-01,2.28702109186528169e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.52278488603064660e-02,9.04556977206129181e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.14351054593264084e-01,6.04868879964895537e-02,5.45094944607037779e-01,-4.33656480165770686e-01,-7.95561368631654164e-01,5.54828921043240639e-03,9.94451710789567622e-01,1.55060319065307595e-01,-3.90034625544434799e-01,5.16813818370575095e+00,2.28939876736091783e+01,2.50648321405234853e+01,4.79588198141326671e+01,0.00000000000000000e+00,0.00000000000000000e+00,6.36869282355373522e-11,1.30201385599765412e-11,4.96173068021960225e-12
4.79999999999999982e-01,1.50399494537601974e+00,7.34427301619724693e-01,2.21186689236581246e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.61641309931681842e-02,9.23282619863363546e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.10593344618290623e-01,5.74480594568575337e-02,5.39383461361801486e-01,-4.29208846711166936e-01,-7.95739724068526999e-01,5.32534491434130067e-03,9.94674655085658777e-01,1.53772310087209152e-01,-3.85611151277220898e-01,5.14099111133807263e+00,2.26541053773060632e+01,2.48069177185269893e+01,4.74610230958330490e+01,7.10542735760100186e-15,0.00000000000000000e+00,6.29220103211422725e-11,1.28525531590692018e-11,4.87327517693272815e-12
4.89999999999999991e-01,1.51505225451578451e+00,7.30592934220113843e-01,2.13786037923462069e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.70960721679676980e-02,9.41921443359353822e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.06893018961731034e-01,5.45766300656136405e-02,5.33766035529811500e-01,-4.24829763221224732e-01,-7.95910070972467243e-01,5.11241128441615369e-03,9.94887588715583915e-01,1.52489082452301861e-01,-3.81276953080053715e-01,5.11415053954079646e+00,2.24181734923589353e+01,2.45530206466911594e+01,4.69711941390500911e+01,7.10542735760100186e-15,0.00000000000000000e+00,6.20809984671726250e-11,1.26702021189970141e-11,4.76627565559378191e-12
5.00000000000000000e-01,1.52613266641098799e+00,7.26801474998238883e-01,2.06489700771675583e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.80223051578501231e-02,9.60446103157002323e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.03244850385837805e-01,5.18625636954708341e-02,5.28240384057165557e-01,-4.20517804697913666e-01,-7.96072805846676279e-01,4.90899269165478384e-03,9.95091007308345210e-01,1.51211356302234090e-01,-3.77029027757381618e-01,5.08761032498767207e+00,2.21860961305038558e+01,2.43030551187351342e+01,4.64891512492389865e+01,0.00000000000000000e+00,0.00000000000000000e+00,6.11470166798239180e-11,1.24694029110876091e-11,4.63832616171221295e-12
5.10000000000000009e-01,1.53723615503696909e+00,7.23052075623843771e-01,1.99287414598922547e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.89412955202538427e-02,9.78825910405076716e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.96437072994612871e-02,4.92964752463261255e-02,5.22804304061603720e-01,-4.16271584239430004e-01,-7.96228303794490944e-01,4.71462025688653905e-03,9.95285379743113485e-01,1.49939784686340727e-01,-3.72864519377608006e-01,5.06136452936690606e+00,2.19577807706858437e+01,2.40569377562946123e+01,4.60147185269804595e+01,0.00000000000000000e+00,0.00000000000000000e+00,6.01072229898384926e-11,1.22484537935249939e-11,4.48545096969388254e-12
5.20000000000000018e-01,1.54836269282906680e+00,7.19343915627808084e-01,1.92169105903307463e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.98513287058331214e-02,9.97026574116662151e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.60845529516537455e-02,4.68695851586246881e-02,5.17455668948520353e-01,-4.12089751752471312e-01,-7.96376919765601210e-01,4.52885029299848665e-03,9.95471149707001568e-01,1.48674958764575482e-01,-3.68780710186171645e-01,5.03540740939465614e+00,2.17331380959313769e+01,2.38145875186354310e+01,4.55477256145668150e+01,-7.10542735760100186e-15,0.00000000000000000e+00,5.89359659296093628e-11,1.20008762846921802e-11,4.30331418537847617e-12
5.30000000000000027e-01,1.55951225078547306e+00,7.15676201063101591e-01,1.85124892472324998e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.07504963653734736e-02,1.01500992730746920e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.25624462361625128e-02,4.45736773382170368e-02,5.12192424766019783e-01,-4.07970992719287162e-01,-7.96518989724724791e-01,4.35126284409411476e-03,9.95648737155905850e-01,1.47417412604548825e-01,-3.64775012163564172e-01,5.00973340744171125e+00,2.15120818402607483e+01,2.35759256167244295e+01,4.50880074569851743e+01,7.10542735760100186e-15,0.00000000000000000e+00,5.76106404851798962e-11,1.17227586184045542e-11,4.08677362142654586e-12
5.40000000000000036e-01,1.57068479856389831e+00,7.12048163247146926e-01,1.78145088516592914e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.16366818650797824e-02,1.03273363730159537e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.90725442582964710e-02,4.24010602187265620e-02,5.07012586781693697e-01,-4.03914027016605948e-01,-7.96654831747837244e-01,4.18146031520351055e-03,9.95818539684796500e-01,1.46167627605828465e-01,-3.60844959177807123e-01,4.98433714273002870e+00,2.12945286449126954e+01,2.33408754313942950e+01,4.46354040763069975e+01,-7.10542735760100186e-15,0.00000000000000000e+00,5.61046275527308815e-11,1.14082985052580536e-11,3.83006486031872182e-12
5.50000000000000044e-01,1.58188030457243811e+00,7.08459057579879814e-01,1.71220213669121601e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.25075450341897579e-02,1.05015090068379474e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.56101068345608146e-02,4.03445307109695159e-02,5.01914236265204594e-01,-3.99917607783724982e-01,-7.96784747050717224e-01,4.01906618660364309e-03,9.95980933813396474e-01,1.44926036581792872e-01,-3.56988199685178642e-01,4.95921340305915859e+00,2.10803979232128036e+01,2.31093624353579017e+01,4.41897603585706946e+01,1.42108547152020037e-14,0.00000000000000000e+00,5.43477622300888361e-11,1.10444039267361147e-11,3.52036227710688098e-12
5.60000000000000053e-01,1.59309873605499908e+00,7.04908162432237750e-01,1.64341006230479425e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.33605061854783083e-02,1.06721012370956589e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.21705031152397264e-02,3.83973408103283551e-02,4.96895517462026759e-01,-3.95980520337208264e-01,-7.96909020954227998e-01,3.86372380721493628e-03,9.96136276192784997e-01,1.43693027526729300e-01,-3.53202489936864761e-01,4.93435713702566403e+00,2.08696117334709506e+01,2.28813141188451610e+01,4.37509258523161080e+01,7.10542735760100186e-15,0.00000000000000000e+00,5.23324611607719426e-11,1.06280962229311504e-11,3.15418793042967688e-12
5.69999999999999951e-01,1.60434005917163858e+00,7.01394778100215666e-01,1.57498441081365209e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.41927294693640635e-02,1.08385458938728099e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.87492205406826185e-02,3.65531666524189919e-02,4.91954634744910746e-01,-3.92101581129831844e-01,-7.97027923790463166e-01,3.71509526192111313e-03,9.96284904738078958e-01,1.42468947093474629e-01,-3.49485687652776156e-01,4.90976344670150944e+00,2.06620946593425323e+01,2.26566599186511759e+01,4.33187545779937082e+01,0.00000000000000000e+00,0.00000000000000000e+00,5.00236671986761712e-11,1.01536098647243415e-11,2.72390805184182016e-12
5.79999999999999960e-01,1.61560423907412498e+00,6.97918225819997962e-01,1.50683752726286702e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.50011056465146905e-02,1.10002211293029353e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.53418763631433647e-02,3.48060798250329970e-02,4.87089849930652463e-01,-3.88279636751520663e-01,-7.97141711753592275e-01,3.57286030800974203e-03,9.96427139691990260e-01,1.41254103804772324e-01,-3.45835746126961330e-01,4.88542758073998584e+00,2.04577736971328150e+01,2.24353311503996267e+01,4.28931048475324417e+01,0.00000000000000000e+00,0.00000000000000000e+00,4.73743990179856659e-11,9.61031902122317615e-12,2.21969456494554132e-12
5.89999999999999969e-01,1.62689123997701679e+00,6.94477846840013902e-01,1.43888463974916309e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.57822343926993661e-02,1.11564468785398704e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.19442319874581682e-02,3.31505207604290003e-02,4.82299479750756210e-01,-3.84513562970187850e-01,-7.97250627698992353e-01,3.43671537625964271e-03,9.96563284623740331e-01,1.40048771019552543e-01,-3.42250708731989262e-01,4.86134492788009709e+00,2.02565781495647563e+01,2.22172609438384896e+01,4.24738390934032495e+01,-7.10542735760100186e-15,0.00000000000000000e+00,4.43303582672448953e-11,8.98802817079836453e-12,1.62885063162568967e-12
5.99999999999999978e-01,1.63820102522454070e+00,6.91073001546081978e-01,1.37104420810363031e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.65324062837806313e-02,1.13064812567561235e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.85522104051815295e-02,3.15812740466828654e-02,4.77581893465462648e-01,-3.80802263810502861e-01,-7.97354901893996049e-01,3.30637263250504023e-03,9.96693627367495005e-01,1.38853189673551758e-01,-3.38728703792359254e-01,4.83751101082257406e+00,2.00584395255682644e+01,2.20023841809979892e+01,4.20608237065662536e+01,0.00000000000000000e+00,0.00000000000000000e+00,4.08295027398353413e-11,8.27410200100091964e-12,9.38820283242781284e-13
6.09999999999999987e-01,1.64953355735352369e+00,6.87703068636089321e-01,1.30323834035159736e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.72475846488886206e-02,1.14495169297777200e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.51619170175798679e-02,3.00934455101505294e-02,4.72935510611430243e-01,-3.77144670668738191e-01,-7.97454752723368632e-01,3.18155909578924419e-03,9.96818440904210679e-01,1.37667570812071649e-01,-3.35267939799422154e-01,4.81392148045262491e+00,1.98632914456827372e+01,2.17906374370517426e+01,4.16539288827344834e+01,-7.10542735760100186e-15,0.00000000000000000e+00,3.68019022250743689e-11,7.45394579137689148e-12,1.34395211891822019e-13
6.19999999999999996e-01,1.66088879815262236e+00,6.84367444340921005e-01,1.23539328324918180e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.79233875267385623e-02,1.15846775053477083e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.17696641624590898e-02,2.86824409332628524e-02,4.68358798874098703e-01,-3.73539741461948460e-01,-7.97550387352413348e-01,3.06201580948339217e-03,9.96937984190516602e-01,1.36492097931197764e-01,-3.31866700942525850e-01,4.79057211038644670e+00,1.96710695526963910e+01,2.15819589237331577e+01,4.12530284764295558e+01,-7.10542735760100186e-15,0.00000000000000000e+00,3.21694872130750938e-11,6.51282257848159712e-12,8.00857910156265007e-13
6.30000000000000004e-01,1.67226670871807692e+00,6.81065541688594345e-01,1.16743999354754199e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.85550700145399672e-02,1.17110140029079893e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.83719996773770997e-02,2.73439462829735552e-02,4.63850272076453851e-01,-3.69986459809844126e-01,-7.97642002350407830e-01,2.94749706199014683e-03,9.97052502938009844e-01,1.35326929142444430e-01,-3.28523342933134010e-01,4.76745879182016008e+00,1.94817114271742930e+01,2.13762884351685116e+01,4.08579998623428082e+01,0.00000000000000000e+00,0.00000000000000000e+00,2.68372602469880395e-11,5.43071909914578899e-12,1.88727032755226425e-12
6.40000000000000013e-01,1.68366724950619329e+00,6.77796789808777334e-01,1.09931479692703282e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.91375073618419997e-02,1.18275014723683958e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.49657398463516411e-02,2.60739093353149001e-02,4.59408488276529248e-01,-3.66483834247810836e-01,-7.97729784276896559e-01,2.83776965387940068e-03,9.97162230346120615e-01,1.34172199174569462e-01,-3.25236289100514442e-01,4.74457752866144133e+00,1.92951565075535214e+01,2.11735672959974934e+01,4.04687238035510291e+01,-1.42108547152020037e-14,0.00000000000000000e+00,2.07051150636765119e-11,4.18827159939548243e-12,3.14609738716510636e-12
6.50000000000000022e-01,1.69509038038276216e+00,6.74560633275074539e-01,1.03096014174937037e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.96651792338197123e-02,1.19330358467639383e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.15480070874685184e-02,2.48685225907741385e-02,4.55032047966564435e-01,-3.63030897469620584e-01,-7.97813910233188595e-01,2.73261220851431837e-03,9.97267387791485715e-01,1.33028021225166104e-01,-3.22004026739303506e-01,4.72192443292552166e+00,1.91113460145077241e+01,2.09737383116600462e+01,4.00850843261677738e+01,0.00000000000000000e+00,0.00000000000000000e+00,1.36538591103148478e-11,2.76072280617079279e-12,4.60368522036035466e-12
6.60000000000000031e-01,1.70653606066958896e+00,6.71356531482655283e-01,9.62325454865871482e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-6.01321556507750446e-02,1.20264311301550048e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.81162727432935741e-02,2.37242073836642087e-02,4.50719592367255617e-01,-3.59626705598457941e-01,-7.97894548381262059e-01,2.63181452342249600e-03,9.97368185476577462e-01,1.31894488673629628e-01,-3.18825103690791867e-01,4.69949572037858676e+00,1.89302228793057026e+01,2.07767457207365176e+01,3.97069686000422237e+01,-7.10542735760100186e-15,0.00000000000000000e+00,5.54808328615093325e-12,1.12125926932640594e-12,6.28799340899866533e-12
6.70000000000000040e-01,1.71800424918831363e+00,6.68183958058968464e-01,8.93368106656940442e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-6.05320852038135487e-02,1.21064170407627056e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.46684053328470221e-02,2.26375990964050311e-02,4.46469801811043898e-01,-3.56270337484978938e-01,-7.97971858432119818e-01,2.53517695985021807e-03,9.97464823040149828e-01,1.30771676666121994e-01,-3.15698125141227359e-01,4.67728770641277958e+00,1.87517316759086725e+01,2.05825351492343813e+01,3.93342668251430467e+01,7.10542735760100186e-15,0.00000000000000000e+00,3.96883070000189161e-12,8.01702380961756504e-13,8.27501581340988335e-12
6.80000000000000049e-01,1.72949490430167985e+00,6.65042400305457471e-01,8.24054492216481638e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-6.08581862514466360e-02,1.21716372502893230e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.12027246108240819e-02,2.16055333966847021e-02,4.42281394208719647e-01,-3.52960894031108363e-01,-7.98045992105515745e-01,2.44250986810545193e-03,9.97557490131894542e-01,1.29659643582404838e-01,-3.12621750621639494e-01,4.65529680213820196e+00,1.85758185565698604e+01,2.03910535667235280e+01,3.89668721232933919e+01,-7.10542735760100186e-15,0.00000000000000000e+00,1.49167280598189684e-11,3.01251345705013632e-12,1.05709074615602570e-11
6.89999999999999947e-01,1.74100798395240508e+00,6.61931358668325753e-01,7.54361235085647119e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-6.11032419189390524e-02,1.22206483837878063e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.77180617542823560e-02,2.06250334220169883e-02,4.38153123594282878e-01,-3.49697497538545621e-01,-7.98117093562832558e-01,2.35363304645925305e-03,9.97646366953540698e-01,1.28558432393415301e-01,-3.09594691195080429e-01,4.63351951067827983e+00,1.84024311907168219e+01,2.02022492442246318e+01,3.86046804349414572e+01,0.00000000000000000e+00,0.00000000000000000e+00,2.74463508498321516e-11,5.54094006952822131e-12,1.32080503972849067e-11
6.99999999999999956e-01,1.75254344569979614e+00,6.58850346236549589e-01,6.84276519113630605e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-6.12595998517060716e-02,1.22519199703412102e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.42138259556815302e-02,1.96932978420672478e-02,4.34083778743067805e-01,-3.46479291080771579e-01,-7.98185299814787808e-01,2.26837523151534552e-03,9.97731624768484648e-01,1.27468071917984482e-01,-3.06615706818036793e-01,4.61195242365584690e+00,1.82315187069128939e+01,2.00160717137646778e+01,3.82475904206775681e+01,0.00000000000000000e+00,0.00000000000000000e+00,4.17793105245547041e-11,8.43171854039492768e-12,1.62331106832615521e-11
7.09999999999999964e-01,1.76410124675423652e+00,6.55798888265456070e-01,6.13801552814326398e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-6.13191778162450740e-02,1.22638355632490106e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.06900776407163234e-02,1.88076897346139034e-02,4.30072181858680180e-01,-3.43305437897559629e-01,-7.98250741105520523e-01,2.18657361809953404e-03,9.97813426381900515e-01,1.26388577986286221e-01,-3.03683603863921903e-01,4.59059221785819283e+00,1.80630316377087397e+01,1.98324717295167510e+01,3.78955033672254871e+01,0.00000000000000000e+00,0.00000000000000000e+00,5.81586522999522595e-11,1.17333459462012461e-11,1.96991499267609416e-11
