N,a,tau,rho,psi0,psi1,psi2,psi3,psi4,psi5,psi6,psi7,psi8,psi9,psi10,psi11,psi12,psi13,psi14,psi15,S,U,w,E,S_relative_error,rho_relative_error,potential_relative_error,friedmann_relative_error
-2.20833333333333326e-01,8.01850310872482819e-01,-2.06389774775855628e-01,7.31457618649406727e-01,1.39264878107595758e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.28350744931551852e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.93963536656959512e+00,7.31457618663881037e-01,-9.79889813476510274e-01,1.15033217414968525e+00,3.29139980057334087e-11,1.91266917802787243e-11,1.97883107231627318e-11,1.05726168398974837e-11
-2.16666666666666674e-01,8.05198324018070566e-01,-2.02762445906698840e-01,7.31264595148927943e-01,1.38397223990248408e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.27148832679801118e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.91554082907721734e+00,7.31264595163428899e-01,-9.77881005589157581e-01,1.14704779982957028e+00,3.30565264708469385e-11,1.90986431627577464e-11,1.98299713775911252e-11,1.06148540999672037e-11
-2.12499999999999994e-01,8.08560316321452421e-01,-1.99124751705100272e-01,7.31053227238604331e-01,1.37534979551296432e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.25912159450378182e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.89174559873652748e+00,7.31053227253133042e-01,-9.75863810207128535e-01,1.14378590787383705e+00,3.31745447176344599e-11,1.90730325354995685e-11,1.98736713354546263e-11,1.06580022426998376e-11
-2.08333333333333343e-01,8.11936346150634924e-01,-1.95476704041534277e-01,7.30823454074122969e-01,1.36678111122491286e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.24640079124013169e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.86824595749444811e+00,7.30823454088676217e-01,-9.73838192309618988e-01,1.14054616693982669e+00,3.33070599385724902e-11,1.90422659720734737e-11,1.99134926699144352e-11,1.06981536110015713e-11
-2.04166666666666663e-01,8.15326472117331891e-01,-1.91818314435029807e-01,7.30575215973496617e-01,1.35826585240523245e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.23331939974991103e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.84503823348429274e+00,7.30575215988064519e-01,-9.71804116729600875e-01,1.13732824731331417e+00,3.34913347513470591e-11,1.89960041741399747e-11,1.99403184245979837e-11,1.07290801268222670e-11
-2.00000000000000011e-01,8.18730753077981821e-01,-1.88149594041118001e-01,7.30308454433448717e-01,1.34980368645352455e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.21987084676345569e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.82211880045180319e+00,7.30308454448035826e-01,-9.69761548153210917e-01,1.13413182092564457e+00,3.36389048336414944e-11,1.89565764518579328e-11,1.99739017252269764e-11,1.07632306266660742e-11
-1.95833333333333331e-01,8.22149248134770527e-01,-1.84470553639661083e-01,7.30023112145858133e-01,1.34139428278558648e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.20604850304033596e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.79948407718902659e+00,7.30023112160460896e-01,-9.67710451119137671e-01,1.13095656137072087e+00,3.37974745439400490e-11,1.89113660972651820e-11,2.00031522285351423e-11,1.07935465863448534e-11
-1.91666666666666680e-01,8.25582016636656091e-01,-1.80781203622944781e-01,7.29719133014112731e-01,1.33303731281654492e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.19184568343635444e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.77713052697446772e+00,7.29719133028720601e-01,-9.65650790018006355e-01,1.12780214392177114e+00,3.40038147286101746e-11,1.88504749707280825e-11,2.00184835611717699e-11,1.08145560051334983e-11
-1.87500000000000000e-01,8.29029118180400371e-01,-1.77081553983793244e-01,7.29396462169447091e-01,1.32473244994394701e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.17725564697236853e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.75505465702032493e+00,7.29396462184060512e-01,-9.63582529091759787e-01,1.12466824554791867e+00,3.42020278595609621e-11,1.87894057531622678e-11,2.00349499093723912e-11,1.08348851682478585e-11
-1.83333333333333320e-01,8.32490612611602732e-01,-1.73371614303652444e-01,7.29055045987305861e-01,1.31647936953091160e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.16227159690072759e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.73325301792700270e+00,7.29055046001927054e-01,-9.61505632433038326e-01,1.12155454493057460e+00,3.43906236037375203e-11,1.87310482554102415e-11,2.00549920411151164e-11,1.08564707142119679e-11
-1.79166666666666669e-01,8.35966560025739436e-01,-1.69651393740813866e-01,7.28694832103652379e-01,1.30827774888908066e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.14688668078486069e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.71172220314413659e+00,7.28694832118272573e-01,-9.59420063984556371e-01,1.11846072247960793e+00,3.46273271955357733e-11,1.86583390598025451e-11,2.00635345551734780e-11,1.08686898435185505e-11
-1.74999999999999989e-01,8.39457020769207363e-01,-1.65920901018758449e-01,7.28315769431210014e-01,1.30012726726136973e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.13109399058898483e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.69045884843807181e+00,7.28315769445824102e-01,-9.57325787538475526e-01,1.11538646034928424e+00,3.48902892488423599e-11,1.85765878412969824e-11,2.00655928799478402e-11,1.08751416471732837e-11
-1.70833333333333337e-01,8.42962055440370728e-01,-1.62180144414500155e-01,7.27917808175707948e-01,1.29202760580472220e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.11488656276854878e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.66945963136626685e+00,7.27917808190321591e-01,-9.55222766735777551e-01,1.11233144245399984e+00,3.51155508335252435e-11,1.85036202726743502e-11,2.00759528948289224e-11,1.08859677797817520e-11
-1.66666666666666657e-01,8.46481724890614129e-01,-1.58429131746969376e-01,7.27500899852118632e-01,1.28397844757283286e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.09825737836380406e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.64872127075845487e+00,7.27500899866722173e-01,-9.53110965065631532e-01,1.10929535448380601e+00,3.53769177715156440e-11,1.84145712416553615e-11,2.00735704954966845e-11,1.08868128614609325e-11
-1.62500000000000006e-01,8.50016090225398147e-01,-1.54667870365597510e-01,7.27064997300771232e-01,1.27597947749849827e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.08119936311101179e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.62824052620361992e+00,7.27064997315349237e-01,-9.50990345864761055e-01,1.10627788391966098e+00,3.56888066315745997e-11,1.83014669475166707e-11,2.00504845141412275e-11,1.08726223104180299e-11
-1.58333333333333326e-01,8.53565212805321050e-01,-1.50896367138934451e-01,7.26610054703434094e-01,1.26803038237592181e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.06370538755596045e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.60801419754357799e+00,7.26610054718000220e-01,-9.48860872316807380e-01,1.10327872004845395e+00,3.59419102940026708e-11,1.82084140953907072e-11,2.00466894016973323e-11,1.08692454764815453e-11
-1.54166666666666674e-01,8.57129154247183278e-01,-1.47114628443209577e-01,7.26136027599465828e-01,1.26013085084312637e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.04576826716366103e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.58803912437348238e+00,7.26136027614015966e-01,-9.46722507451690065e-01,1.10029755397783835e+00,3.62327877991188789e-11,1.81074644459767302e-11,2.00377592051687947e-11,1.08605461171742344e-11
-1.49999999999999994e-01,8.60707976425057808e-01,-1.43322660151171399e-01,7.25642872901758107e-01,1.25228057336385934e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.02738076245093325e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.56831218554762164e+00,7.25642872916280490e-01,-9.44575214144965258e-01,1.09733407865075194e+00,3.66336063909180042e-11,1.79826837787515529e-11,2.00131274459403572e-11,1.08368585044956174e-11
-1.45833333333333343e-01,8.64301741471363960e-01,-1.39520467620966648e-01,7.25130548912642725e-01,1.24447924220934447e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00853557912390212e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.54883029869138023e+00,7.25130548927156671e-01,-9.42418955117181656e-01,1.09438798885969235e+00,3.69615031440476190e-11,1.78876019472857160e-11,2.00156311472441855e-11,1.08300236550693800e-11
-1.41666666666666663e-01,8.67910511777946425e-01,-1.35708055684921197e-01,7.24599015339896457e-01,1.23672655144034982e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.89225368205161500e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.52959041972045018e+00,7.24599015354395304e-01,-9.40253692933232132e-01,1.09145898126081331e+00,3.73115952717760207e-11,1.77799869606299198e-11,2.00094759453937512e-11,1.08146034002957776e-11
-1.37500000000000011e-01,8.71534349997157842e-01,-1.31885428638634089e-01,7.24048233312490019e-01,1.22902219688855019e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.69442726188766458e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.51058954236469423e+00,7.24048233326941904e-01,-9.38079390001705260e-01,1.08854675438767368e+00,3.77478441607958024e-11,1.76222364002032616e-11,1.99598361941205364e-11,1.07679826384998637e-11
-1.33333333333333331e-01,8.75173319042947484e-01,-1.28052590230118807e-01,7.23478165396274187e-01,1.22136587613776970e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.49180195199480874e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.49182469769807757e+00,7.23478165410678886e-01,-9.35896008574231497e-01,1.08565100866472775e+00,3.80790220727833218e-11,1.74691614370759826e-11,1.99103446986887257e-11,1.07230172962542529e-11
-1.29166666666666680e-01,8.78827482091952494e-01,-1.24209543648863996e-01,7.22888775609766943e-01,1.21375728850550657e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.28430263143042306e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.47329295367559143e+00,7.22888775624125901e-01,-9.33703510744828491e-01,1.08277144642063083e+00,3.84009541163552697e-11,1.73175365329083800e-11,1.98633025589445607e-11,1.06778546508959784e-11
-1.25000000000000000e-01,8.82496902584595455e-01,-1.20356291515133870e-01,7.22280029439724580e-01,1.20619613502376000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.07185363881070350e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.45499141467470072e+00,7.22280029454030026e-01,-9.31501858449242714e-01,1.07990777190121157e+00,3.88314812033478248e-11,1.71458343654854006e-11,1.98059549392685336e-11,1.06191779278650750e-11
-1.20833333333333334e-01,8.86181644226185283e-01,-1.16492835869373576e-01,7.21651893856583571e-01,1.19868211841972938e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.85437877412016336e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.43691722104268593e+00,7.21651893870875027e-01,-9.29291013464288773e-01,1.07705969128215240e+00,3.93631890766408617e-11,1.70206058312824042e-11,1.98038098814259543e-11,1.05881308283785111e-11
-1.16666666666666669e-01,8.89881770988023790e-01,-1.12619178161543473e-01,7.21004337330012013e-01,1.19121494309641096e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.63180130052931989e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.41906754864987761e+00,7.21004337344317681e-01,-9.27070937407185713e-01,1.07422691268148562e+00,3.98997821728726145e-11,1.69313382143693488e-11,1.98413061066972199e-11,1.05788170192046226e-11
-1.12500000000000003e-01,8.93597347108515683e-01,-1.08735319240649594e-01,7.20337329844235041e-01,1.18379431511312183e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.40404394628685610e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.40143960844879634e+00,7.20337329858543263e-01,-9.24841591734890556e-01,1.07140914617175120e+00,4.05463157038635482e-11,1.68158553057196130e-11,1.98632233557455878e-11,1.05521317258755161e-11
-1.08333333333333337e-01,8.97328437094284115e-01,-1.04841259344378115e-01,7.19650842913254984e-01,1.17641994216533297e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.17102890680954791e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.38403064603768122e+00,7.19650842927491263e-01,-9.22602937743429496e-01,1.06860610379187149e+00,4.11333335554736072e-11,1.65986362779693441e-11,1.97822026644944841e-11,1.04607538346262078e-11
-1.04166666666666671e-01,9.01075105721290570e-01,-1.00936998088846486e-01,7.18944849595899438e-01,1.16909153356467099e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.93267784676380226e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.36683794123041480e+00,7.18944849610015368e-01,-9.20354936567225668e-01,1.06581749955871063e+00,4.14229704710982995e-11,1.63351197010404339e-11,1.96342329376913975e-11,1.03382754518432133e-11
-1.00000000000000006e-01,9.04837418035959518e-01,-9.70225344582836269e-02,7.18219324511015556e-01,1.16180880021885979e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.68891190214170215e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.34985880763222532e+00,7.18219324524962732e-01,-9.18097549178424233e-01,1.06304304947846973e+00,4.16503842777365551e-11,1.60078351884422922e-11,1.94191053771469156e-11,1.01740104565139476e-11
-9.58333333333333398e-02,9.08615439356307730e-01,-9.30978667949776129e-02,7.17474243852293858e-01,1.15457145461079680e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.43965168262209972e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.33309059221924997e+00,7.17474243866090156e-01,-9.15830736386215372e-01,1.06028247155767508e+00,4.20430293612673794e-11,1.56903742836447999e-11,1.92289793755745197e-11,1.00137433240586002e-11
-9.16666666666666602e-02,9.12409235273077823e-01,-8.91629927892604451e-02,7.16709585403039307e-01,1.14737921077760796e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.18481727394352804e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.31653067492390630e+00,7.16709585416891448e-01,-9.13554458836153271e-01,1.05753548581391010e+00,4.27523305831640592e-11,1.56316753560922575e-11,1.93274122989274425e-11,1.00175875154229309e-11
-8.74999999999999944e-02,9.16218871650877675e-01,-8.52179094692605138e-02,7.15925328551306972e-01,1.14023178428943961e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.92432824028525653e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.30017646822545840e+00,7.15925328565308661e-01,-9.11268677009473338e-01,1.05480181428648967e+00,4.38150675274133112e-11,1.56695790814518596e-11,1.95574707845880503e-11,1.00827505728972757e-11
-8.33333333333333287e-02,9.20044414629323293e-01,-8.12626131912252830e-02,7.15121454304202486e-01,1.13312889222803426e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.65810362684732347e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.28402541674583803e+00,7.15121454318332739e-01,-9.08973351222405967e-01,1.05208118104651094e+00,4.52457076440670286e-11,1.56406185188415349e-11,1.97592345164409051e-11,1.01050749076984293e-11
-7.91666666666666630e-02,9.23885930624187557e-01,-7.72970996295589130e-02,7.14297945302551640e-01,1.12607025316399478e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.38606196268346957e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.26807499684821456e+00,7.14297945316361482e-01,-9.06668441625487431e-01,1.04937331220685293e+00,4.53406478058307067e-11,1.51014390815952267e-11,1.93334479669979164e-11,9.79575029657842264e-12
-7.49999999999999972e-02,9.27743486328552858e-01,-7.33213637674611507e-02,7.13454785834781058e-01,1.11905558713665276e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.10812126304612936e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.25232271624712266e+00,7.13454785847764117e-01,-9.04353908202868317e-01,1.04667793593157477e+00,4.41246027974967055e-11,1.39770920386720294e-11,1.81974517934474258e-11,9.10242568568403761e-12
-7.08333333333333315e-02,9.31617148713969501e-01,-6.93353998869127019e-02,7.12591961851665956e-01,1.11208461563006589e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.82419903251321994e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.23676611361544175e+00,7.12591961862909740e-01,-9.02029710771618309e-01,1.04399478244550270e+00,4.05549514354905786e-11,1.18054838880487408e-11,1.57787124801365365e-11,7.71851561374942158e-12
-6.66666666666666657e-02,9.35506985031617777e-01,-6.53392015600257059e-02,7.11709460979056185e-01,1.10515706155230431e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.53421226766302732e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.22140275820434741e+00,7.11709460988490528e-01,-8.99695808981029299e-01,1.04132358404263270e+00,3.61695191954700907e-11,9.62778473703565714e-12,1.32558898166870944e-11,6.31903360514994899e-12
-6.25000000000000000e-02,9.39413062813475808e-01,-6.13327616386830643e-02,7.10807272533181655e-01,1.09827264921100665e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.23807746021562673e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.20623024946044199e+00,7.10807272541299273e-01,-8.97352162311914503e-01,1.03866407509554426e+00,3.27145858902221148e-11,8.06231088216167431e-12,1.14202794523041511e-11,5.31224392657590128e-12
-5.83333333333333343e-02,9.43335449873492160e-01,-5.73160722449581536e-02,7.09885387534661683e-01,1.09143110428882095e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.93571060041093825e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.19124621664824626e+00,7.09885387541864699e-01,-8.94998730075904692e-01,1.03601599206398709e+00,3.01265857680297120e-11,6.98349192542300520e-12,1.01467308496200915e-11,4.61868376076595480e-12
